TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_SWAP;DS_SWAP
CLASSES - FIF;33.701.422/0001-43;MIZUHO BRAZIL FUNDO DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - INVESTIMENTO NO EXTERIOR;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;46735088.60;;;SDC;DI1 X DOL
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;84053437.31;;;Outros;999 X 999
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;290440799.50;;;SCP;DOL X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;439759379.98;;;SDC;DI1 X DOL
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;11966730.69;;;SDP;DI1 X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;183590849.46;;;Outros;999 X 999
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;57959711.82;;;SDC;DI1 X DOL
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;292530193.61;;;SCP;DOL X PRE
CLASSES - FIF;33.913.576/0001-07;DB II CLASSE DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10807299.92;;;SDP;DI1 X PRE
CLASSES - FIF;35.690.218/0001-08;BB MULTIMERCADO OURO FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;34228701.76;;;SCO;DOL X OZ1
CLASSES - FIF;35.803.219/0001-03;G5 MONACO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1355192.67;;;SDP;DI1 X PRE
CLASSES - FIF;35.813.066/0001-85;B3R FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES RESPONSABILIDADE ILIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8690.93;;;SDP;DI1 X PRE
CLASSES - FIF;35.819.455/0001-18;MACADÂMIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;36272663.27;;;SCP;DOL X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1370026.81;;;SCP;DOL X PRE
CLASSES - FIF;36.771.708/0001-93;STIMA ENERGIA FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1182033.30;;;SCP;DOL X PRE
CLASSES - FIF;37.235.820/0001-72;BRAM OURO USD FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1121492.61;;;Outros;999 X 999
CLASSES - FIF;37.235.861/0001-69;BRAM OURO FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;577359.99;;;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;3884.19;;;Outros;999 X 999
CLASSES - FIF;37.396.932/0001-05;TREND HIGH YIELD AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1757.37;;;Outros;999 X 999
CLASSES - FIF;39.774.017/0001-31;CAIXA MASTER CAPITAL PROTEGIDO BOLSA DE VALORES IV FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5728740.63;;;SDP;DI1 X PRE
CLASSES - FIF;40.021.855/0001-13;BB TOP MULTIMERCADO CARBONO LONGO PRAZO FIF RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;1404013.71;;;SSE;SEL X REU
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4684.76;;;Outros;999 X 999
CLASSES - FIF;40.212.817/0001-48;TREND COMMODITIES FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;163934.49;;;Outros;999 X 999
CLASSES - FIF;41.733.441/0001-80;CAIXA MASTER CAPITAL PROTEGIDO CESTA AGRO FUNDO DE INVESTIMENTO FINANCEIRO MULT LP - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1101047.49;;;SDP;DI1 X PRE
CLASSES - FIF;41.736.872/0001-08;SPS III FEEDER C FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;452092.96;;;SCP;DOL X PRE
CLASSES - FIF;41.907.150/0001-60;CITRINO FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;59235.19;;;SDP;DI1 X PRE
CLASSES - FIF;42.120.343/0001-30;CAIXA MASTER CAPITAL PROTEGIDO CICLICO II FIF MULTIMERCADO LONGO PRAZO - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;5874934.47;;;SDP;DI1 X PRE
CLASSES - FIF;42.404.779/0001-50;SPS III FEEDER B FUNDO  DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;648828.33;;;SCP;DOL X PRE
CLASSES - FIF;42.405.550/0001-30;SPS III FEEDER A FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;581460.04;;;SCP;DOL X PRE
CLASSES - FIF;42.888.543/0001-37;CARBYNE ABSOLUTE RETURN FEEDER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;981064.07;;;SCP;DOL X PRE
CLASSES - FIF;43.790.956/0001-47;CORETUBA ICATU PREVIDÊNCIA QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;4424.05;;;SDP;DI1 X PRE
CLASSES - FIF;43.960.245/0001-73;AMW ISIS MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;79.52;;;SDP;DI1 X PRE
CLASSES - FIF;43.960.245/0001-73;AMW ISIS MASTER FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;100.50;;;SDP;DI1 X PRE
CLASSES - FIF;43.980.182/0001-17;ATLANTIS WP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18653.62;;;Outros;999 X 999
CLASSES - FIF;43.980.182/0001-17;ATLANTIS WP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;8566.48;;;Outros;999 X 999
CLASSES - FIF;44.109.989/0001-41;ACUERE QUALIFICADO ICATU FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;7584.10;;;SDP;DI1 X PRE
CLASSES - FIF;44.162.969/0001-34;TERRABLU ICATU QUALIFICADO FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;2738.70;;;SDP;DI1 X PRE
CLASSES - FIF;44.283.966/0001-59;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;400.89;;;SDP;DI1 X PRE
CLASSES - FIF;44.283.966/0001-59;WARREN FO TÁTICO RF1 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;54.04;;;SDP;DI1 X PRE
CLASSES - FIF;44.704.779/0001-00;BRAM GLOBAL FI FINANCEIRO - CI MULT - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;10763.34;;;Outros;999 X 999
CLASSES - FIF;44.835.930/0001-30;TREND CRÉDITO GLOBAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;12867.16;;;Outros;999 X 999
CLASSES - FIF;48.970.281/0001-31;SUGOI FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;647057.52;;;Outros;999 X 999
CLASSES - FIF;52.259.535/0001-85;GROELÂNDIA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2343167.08;;;SDP;DI1 X PRE
CLASSES - FIF;54.274.648/0001-85;BNP PARIBAS CAPITAL PROTEGIDO MASTER OPORT LOCAL CLASSE DE INVEST MULT RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;1416299.45;;;SDP;DI1 X PRE
CLASSES - FIF;54.776.432/0001-18;TRANSFERO ABSOLUTE HORIZON FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;347469.39;;;Outros;999 X 999
CLASSES - FIF;56.283.391/0001-53;SANTANDER PB ROMA III MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;714372.82;;;SDP;DI1 X PRE
CLASSES - FIF;57.748.037/0001-10;ITAÚ SOLUTIONS VEGA MASTER FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2113.86;;;SDP;DI1 X PRE
CLASSES - FIF;59.559.015/0001-37;ZRO ARB CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;20103.89;;;SCP;DOL X PRE
CLASSES - FIF;59.791.603/0001-00;TREND CREDITO CDI FIF RENDA FIXA CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;19888.32;;;Outros;999 X 999
CLASSES - FIF;60.100.937/0001-60;NU ESTRATÉGIA PROTEGIDA FIF MULTIMERCADO LONGO PRAZO RESPONSABILIDADE LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;18943.12;;;SDP;DI1 X PRE
CLASSES - FIF;60.742.785/0001-08;PRODHOS FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;154076.98;;;SDL;DI1 X IAP
CLASSES - FIF;60.742.785/0001-08;PRODHOS FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;231592.31;;;SDL;DI1 X IAP
CLASSES - FIF;60.773.619/0001-60;XP CLUB DEAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2422960.23;;;SCP;DOL X PRE
CLASSES - FIF;62.751.424/0001-45;VITEX FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A PAGAR;SWAP;;;;;;;;6154590.58;;;SDL;DI1 X IAP
CLASSES - FIF;62.751.424/0001-45;VITEX FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;6108103.02;;;SDL;DI1 X IAP
CLASSES - FIF;71.586.432/0001-74;BRAM H MULTI FI FINANCEIRO - CI MULT CRED PRIV - RESP LIMITADA;2025-11-30;DIFERENCIAL DE SWAP A RECEBER;SWAP;;;;;;;;2460079.36;;;SDL;DI1 X IAP
