TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059146;Mercado Futuro - Posições vendidas;0;0;-11322;;2026-02-28
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059146;Operações Compromissadas;;;4906248;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Ações;0;0;61301563;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Ações e outros TVM cedidos em empréstimo;;;19678019;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Certificado ou recibo de depósito de valores mobiliários;0;0;1481097;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Mercado Futuro - Posições compradas;0;0;7414;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Mercado Futuro - Posições vendidas;0;0;-1351;;2026-02-28
CLASSES FIIM;43.210.658/0001-30;SAFRA ETF MULHERES NA LIDERANÇA FUNDO DE ÍNDICE DE AÇÕES INVESTIMENTO SUSTENTÁVEL - RESP LIMITADA;2025-11-30;1059134;Operações Compromissadas;;;447313;;2026-02-28
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059103;Ações;0;0;26222030;;2026-02-28
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059103;Certificado ou recibo de depósito de valores mobiliários;0;0;1802406;;2026-02-28
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059103;Mercado Futuro - Posições compradas;0;0;1752;;2026-02-28
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059103;Operações Compromissadas;;;86326;;2026-02-28
CLASSES FIIM;57.091.195/0001-40;SAFRA ETF IBOVESPA EMPRESAS PRIVADAS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059103;Títulos Públicos;0;0;71447;;2026-02-28
CLASSES FIIM;57.091.257/0001-13;SAFRA ETF IBOVESPA EMPRESAS ESTATAIS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059108;Ações;0;0;10485890;;2026-02-28
CLASSES FIIM;57.091.257/0001-13;SAFRA ETF IBOVESPA EMPRESAS ESTATAIS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059108;Mercado Futuro - Posições compradas;0;0;2696;;2026-02-28
CLASSES FIIM;57.091.257/0001-13;SAFRA ETF IBOVESPA EMPRESAS ESTATAIS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059108;Mercado Futuro - Posições vendidas;0;0;-674;;2026-02-28
CLASSES FIIM;57.091.257/0001-13;SAFRA ETF IBOVESPA EMPRESAS ESTATAIS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059108;Operações Compromissadas;;;27982;;2026-02-28
CLASSES FIIM;57.091.257/0001-13;SAFRA ETF IBOVESPA EMPRESAS ESTATAIS FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-11-30;1059108;Títulos Públicos;0;0;35723;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Cotas de Fundos;;;822816;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Debêntures;;;42464223;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Disponibilidades;;;3000;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Títulos Públicos;0;0;426497;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Valores a pagar;;;15056;;2026-02-28
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-11-30;1059906;Valores a receber;;;2019;;2026-02-28
CLASSES FIIM;62.211.601/0001-09;BUENA VISTA NEOS GOLD HIGH INCOME INDEX FUNDO DE ÍNDICE DE RESPONSABILIDADE LIMITADA;2025-11-30;1057344;Investimento no Exterior;0;3176460;22862424;;2026-02-28
CLASSES FIIM;63.209.544/0001-88;BUENA VISTA DEX NEOS INTERNATIONAL HIGH INCOME FUNDO DE ÍNDICE DE RESPONSABILIDADE LIMITADA;2025-11-30;1057346;Investimento no Exterior;0;127832;8820613;;2026-02-28
