TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;TP_APLIC;VL_VENDA_NEGOC;VL_AQUIS_NEGOC;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Brazilian Depository Receipt - BDR;;;3130740;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Certificado ou recibo de depósito de valores mobiliários;;;1027535;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Disponibilidades;;;12658;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Mercado Futuro - Posições compradas;;;442;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Operações Compromissadas;;;51342;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Valores a pagar;;;9882;;2026-01-29
CLASSES FIIM;60.553.995/0001-40;ISHARES BOVESPA BR+ CAP 5% B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036691;Valores a receber;;;86331;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Ações;0;46100;15941223;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Brazilian Depository Receipt - BDR;;;1512063;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Certificado ou recibo de depósito de valores mobiliários;;;1344308;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Disponibilidades;;;12529;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Mercado Futuro - Posições compradas;;;295;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Operações Compromissadas;;;23696;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Valores a pagar;;;9901;;2026-01-29
CLASSES FIIM;60.554.347/0001-08;ISHARES BOVESPA BR+ EQUAL WEIGHT B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1036690;Valores a receber;;;52307;;2026-01-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1028075;Ações;19156;2823654;3981077;;2026-01-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1028075;Disponibilidades;;;26912;;2026-01-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1028075;Valores a pagar;;;23615;;2026-01-29
CLASSES FIIM;61.202.531/0001-51;BUENA VISTA HASHDEX GOLD & BITCOIN FUNDO DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1028075;Valores a receber;;;148;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Cotas de Fundos;;;143827;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Debêntures;;;33090016;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Disponibilidades;;;3000;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Títulos Públicos;0;417942;422034;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Valores a pagar;;;11789;;2026-01-29
CLASSES FIIM;61.736.225/0001-03;GENIAL TEVA DEBÊNTURES DI QUALITY HIGH BETA  FUNDO DE ÍNDICE;2025-10-31;1032397;Valores a receber;;;2187;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Cotas de Fundos;;;291127;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Disponibilidades;;;3000;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Mercado Futuro - Posições compradas;;;133987;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Títulos Públicos;299575;0;4282215;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Valores a pagar;;;7036;;2026-01-29
CLASSES FIIM;61.846.717/0001-43;NU NASDAQ BRAZIL BITCOIN CARRY FUTURES  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032315;Valores a receber;;;2427;;2026-01-29
CLASSES FIIM;62.211.601/0001-09;BUENA VISTA NEOS GOLD HIGH INCOME INDEX FUNDO DE ÍNDICE DE RESPONSABILIDADE LIMITADA;2025-10-31;1040037;Investimento no Exterior;0;0;19188531;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Brazilian Depository Receipt - BDR;;;203887;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Cotas de Fundos;;;641178;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Disponibilidades;;;25307;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Investimento no Exterior;;;6903363;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Mercado Futuro - Posições vendidas;;;867;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Títulos Públicos;350360;1230396;2363310;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Valores a pagar;;;2700;;2026-01-29
CLASSES FIIM;62.344.693/0001-97;NU IBOXX HIGH YIELD HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR- RESP LIMITADA;2025-10-31;1036620;Valores a receber;;;2255;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Brazilian Depository Receipt - BDR;;;55227;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Cotas de Fundos;;;116189;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Disponibilidades;;;9974;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Investimento no Exterior;;;2972790;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Mercado Futuro - Posições vendidas;;;367;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Títulos Públicos;0;0;6984111;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Valores a pagar;;;2170;;2026-01-29
CLASSES FIIM;62.344.793/0001-13;NU IBOXX INVESTMENT GRADE HEDGE CARRY BRL CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESP LIMITADA;2025-10-31;1036692;Valores a receber;;;2215;;2026-01-29
CLASSES FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032316;Cotas de Fundos;;;138952;;2026-01-29
CLASSES FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032316;Disponibilidades;;;3000;;2026-01-29
CLASSES FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032316;Títulos Públicos;0;9883509;9916760;;2026-01-29
CLASSES FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032316;Valores a pagar;;;429;;2026-01-29
CLASSES FIIM;63.001.985/0001-90;NU CDI TESOURO SELIC B3 CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-10-31;1032316;Valores a receber;;;0;;2026-01-29
CLASSES FIIM;63.209.544/0001-88;BUENA VISTA DEX NEOS INTERNATIONAL HIGH INCOME FUNDO DE ÍNDICE DE RESPONSABILIDADE LIMITADA;2025-10-31;1040040;Investimento no Exterior;0;0;9091904;;2026-01-29
